mag_x (uT),mag_y (uT),mag_z (uT)
3.320423414228434922e+01,7.605200410540972900e-02,3.609218970781912361e+01
3.336912426676328636e+01,-1.487107793594701771e-02,3.633143332901239120e+01
3.316828112697371722e+01,8.153017418455103804e-02,3.635286419420539517e+01
3.313170631735959404e+01,1.230317323711242888e-01,3.623297647867873650e+01
3.313270037613862939e+01,2.971241161956038324e-02,3.627579369006596011e+01
3.309050621707113748e+01,-1.571282869445826680e-01,3.612784852551542514e+01
3.312657565102954749e+01,-4.526860748943211527e-02,3.617196624450461684e+01
3.333407415762705739e+01,-1.001414860226199494e-01,3.623970611586714341e+01
3.322305132290664176e+01,1.211980732349180086e-02,3.632698292190823963e+01
3.317071675655463281e+01,2.020368196696281995e-02,3.634601766270736789e+01
3.317594208775268783e+01,-1.408181389040824051e-02,3.635875845253340799e+01
3.310908074592427397e+01,-7.232483877650529303e-02,3.628701919067977144e+01
3.308425595844325784e+01,2.780185209740180380e-02,3.618194813441296276e+01
3.324158352299821217e+01,-1.614583721520975179e-01,3.618958892504731040e+01
3.306589055304757352e+01,1.870780946416324420e-01,3.617871440202331002e+01
3.312433591104732500e+01,4.688579928431971244e-02,3.612936484154138128e+01
3.322201422154103767e+01,2.005108010369522908e-01,3.617479627750504534e+01
3.318286593101625925e+01,9.633879752991164613e-02,3.619960203824703626e+01
3.311126108885160590e+01,-1.797823067917443327e-02,3.630650726021045926e+01
3.301464215708578820e+01,-1.173669054347784013e-01,3.628775748559614556e+01
3.302385110976972271e+01,1.048811457072294923e-01,3.629522594027023530e+01
3.310694123541028944e+01,-2.496959409174556721e-02,3.637528921110133950e+01
3.296691058596901058e+01,-6.304456936027498515e-02,3.626976970145636159e+01
3.309425430346561825e+01,1.632776242985828352e-01,3.636788143333325252e+01
3.314307095926210422e+01,6.721947151413854363e-03,3.625283823537584738e+01
3.307814306830508144e+01,1.355776663499750744e-03,3.627353265973884788e+01
3.307736289385260164e+01,4.208402546557824669e-02,3.623220963215430857e+01
3.318786174802885114e+01,-1.419032184397706342e-01,3.616714919390514638e+01
3.313902024373238930e+01,-1.303829941825069005e-01,3.614371295232055559e+01
3.330145419630300552e+01,1.984014787736472496e-02,3.634907774191146501e+01
3.321968032513161972e+01,-6.367780672913149432e-04,3.623108087339492300e+01
3.294178117680650786e+01,-3.050853591279523852e-02,3.624105488819285625e+01
3.332976409024722386e+01,9.622731408343904169e-02,3.632444565591982411e+01
3.312994581216903356e+01,-1.514837576188553525e-01,3.638233542715738622e+01
3.325476720521863427e+01,6.596994183138837897e-02,3.626697302970507053e+01
3.308754197733560432e+01,6.647359960919434207e-02,3.610313113781291605e+01
3.305528365259520029e+01,-2.777757358044940506e-01,3.635509498387553151e+01
3.322970393732592242e+01,1.333331036668571751e-02,3.638782548054378907e+01
3.314798960286114493e+01,9.170000076389306365e-02,3.644004802156827338e+01
3.304987778591392811e+01,8.969755920249850023e-02,3.624462646474795946e+01
3.314098169308908837e+01,7.458557197596114852e-02,3.639609791317251819e+01
3.296737762769528501e+01,-4.443456064209466705e-02,3.620660925047278056e+01
3.309309410037182886e+01,1.366025770468813905e-01,3.619734098058242466e+01
3.326078760360793041e+01,2.045251371324581235e-01,3.628222638151328283e+01
3.309040541571457794e+01,1.987860300149592863e-01,3.621375108242978769e+01
3.309578336486700323e+01,8.015495609519992723e-03,3.630766007752107782e+01
3.318255904512335519e+01,1.316378290633556103e-01,3.633047574185064832e+01
3.315716745850198777e+01,4.576629651686788675e-02,3.630763969092896559e+01
