mag_x (uT),mag_y (uT),mag_z (uT)
3.147643246724883426e+01,-1.114588209729662083e+01,3.642645667028239131e+01
3.111681801185307350e+01,-1.116461598811840616e+01,3.622797070313021806e+01
3.133770602905198643e+01,-1.120502512196469169e+01,3.641362980037015973e+01
3.122160813532413570e+01,-1.105953175103786812e+01,3.627643868506228841e+01
3.120243327219149521e+01,-1.132030293390134368e+01,3.619353633050672414e+01
3.105183321073204183e+01,-1.126852031276089505e+01,3.612097920865239331e+01
3.128702333523153811e+01,-1.138879894580858299e+01,3.628337833875540497e+01
3.096347057555791693e+01,-1.133118137382893131e+01,3.631486454020448917e+01
3.112384972666373883e+01,-1.147158574119248797e+01,3.632353898047364993e+01
3.092501444286461876e+01,-1.130985815419410656e+01,3.627641602206990967e+01
3.102178107906076931e+01,-1.157310943021791694e+01,3.631022425316665903e+01
3.101128299999205851e+01,-1.167377512656830163e+01,3.634961963663301532e+01
3.109312151849717409e+01,-1.164417256156584735e+01,3.636647884983512569e+01
3.095583661660144159e+01,-1.174648123353346030e+01,3.610678726380410097e+01
3.111889935044253974e+01,-1.191479482994806283e+01,3.601238000171686338e+01
3.105106513328671625e+01,-1.166885923778853140e+01,3.624727154710571142e+01
3.106413188301788963e+01,-1.186930016039770663e+01,3.617273019778009768e+01
3.095133076536082584e+01,-1.190150784847624088e+01,3.608788477556794305e+01
3.101125755745459855e+01,-1.223103639557575306e+01,3.632714689248646778e+01
3.096694728443552691e+01,-1.217177333363831160e+01,3.617781852550951527e+01
3.076686828160145382e+01,-1.194802457408523289e+01,3.624370495375823964e+01
3.087534356253588541e+01,-1.219626090353503578e+01,3.640742527295514464e+01
3.076036733916159704e+01,-1.218932189022629764e+01,3.624756812293582442e+01
3.072086357010896052e+01,-1.238776329515051522e+01,3.637214368889424776e+01
3.079251778044912058e+01,-1.241801187878036927e+01,3.620415339672331356e+01
3.077196207816276186e+01,-1.232588336488075775e+01,3.632596000166356021e+01
3.063777906486641456e+01,-1.235735579042351873e+01,3.640804803343544904e+01
3.072536659878844389e+01,-1.242653219430498623e+01,3.640579028779456650e+01
3.059558761665822857e+01,-1.251976248309551387e+01,3.628619682379959244e+01
3.064270406492042298e+01,-1.264426777153828318e+01,3.635281384255839754e+01
3.064856006837471369e+01,-1.252390562138441688e+01,3.612985580112076889e+01
3.077380898105590745e+01,-1.261772474082136597e+01,3.619629081419511607e+01
3.066223163252669437e+01,-1.284659011911561066e+01,3.624465230960933582e+01
3.061851248463133146e+01,-1.288469316484694183e+01,3.635870354773998514e+01
3.055722300683184756e+01,-1.295683720162950081e+01,3.619209846202576841e+01
3.068521001772201018e+01,-1.292726457193480449e+01,3.625632310992040175e+01
3.058075069492350906e+01,-1.286849418336828776e+01,3.617388788917270404e+01
3.042110033210276399e+01,-1.300308186941205335e+01,3.635002738647405351e+01
3.039204912002043102e+01,-1.314434750110858552e+01,3.617013597338979736e+01
3.041711699119452561e+01,-1.318498016459715139e+01,3.636638777695947056e+01
3.037652198508623158e+01,-1.325255544956232256e+01,3.643457230535648250e+01
3.028742195880950305e+01,-1.312390148936644962e+01,3.634086630530138251e+01
3.024787868346064457e+01,-1.307698309346594279e+01,3.621880052804446848e+01
3.038345532132826321e+01,-1.324673132308780943e+01,3.640851488842446315e+01
3.029037195501677360e+01,-1.361039841937603612e+01,3.633670518160163709e+01
3.020165356367817466e+01,-1.350587899779976020e+01,3.627194882873041593e+01
3.025865215295115718e+01,-1.356758190231138883e+01,3.635165899477918572e+01
3.022732465317865902e+01,-1.353132111352450018e+01,3.637288766103569770e+01
3.015834006866699113e+01,-1.358475339800298798e+01,3.630048563220623237e+01
3.031523430394124929e+01,-1.346122167793588709e+01,3.643255212556253753e+01
3.010748540276120977e+01,-1.371209878497703194e+01,3.633490745186846738e+01
3.012702806099056119e+01,-1.375659177663301413e+01,3.632603602527045439e+01
3.011929403103252056e+01,-1.377244449822517858e+01,3.625852511113619414e+01
3.015651238498077547e+01,-1.392940923083880378e+01,3.613719280965433001e+01
2.991939497208492327e+01,-1.382945580887901293e+01,3.626651717265072250e+01
2.994315772139523091e+01,-1.397149082957653299e+01,3.620813536445999148e+01
2.999958831803561665e+01,-1.396110168254750228e+01,3.610017373658590856e+01
2.993476773193885521e+01,-1.406055962186132113e+01,3.626566850990534618e+01
3.007412783993095928e+01,-1.409370011094238073e+01,3.628034363306527865e+01
2.997575567403748309e+01,-1.416861573376588090e+01,3.626938055803721994e+01
3.003598913279656557e+01,-1.430753260444875075e+01,3.643935340259531586e+01
2.990102344522421518e+01,-1.429495580806749544e+01,3.645097078031038507e+01
2.995601595701831599e+01,-1.420329170816157216e+01,3.620244270705604350e+01
3.004940902655254220e+01,-1.429943984826018166e+01,3.622672918825672639e+01
2.988869518769139688e+01,-1.457484030878876169e+01,3.639115389076998497e+01
2.991613519005481692e+01,-1.446762021729469616e+01,3.603790992656065839e+01
2.974379690045519453e+01,-1.455210685835757012e+01,3.624865775490786746e+01
2.966691803215960377e+01,-1.442971691735352202e+01,3.631672615879418231e+01
2.969350261066228214e+01,-1.448686830285329386e+01,3.618476079431063397e+01
2.980424316452297617e+01,-1.469205680567547212e+01,3.624127180855526120e+01
2.970190182243407762e+01,-1.470065162232115341e+01,3.613143223779354685e+01
2.978049063680263941e+01,-1.481876362009616344e+01,3.647707653947827566e+01
2.949146805527359305e+01,-1.483433997633384394e+01,3.617094335274796890e+01
2.950714097403000480e+01,-1.499603898583051453e+01,3.636107110943780185e+01
2.963790642488153892e+01,-1.497464207950506143e+01,3.627693487091507052e+01
2.957326571055730113e+01,-1.479402722885962440e+01,3.646991870425923565e+01
2.956192661393130194e+01,-1.487839155264045310e+01,3.640408989860569733e+01
2.945079703811818561e+01,-1.498647869062792282e+01,3.629232127923417295e+01
2.941688755005704081e+01,-1.517794567685438345e+01,3.620434031643021200e+01
2.945694632428223514e+01,-1.511376137104670292e+01,3.624462677028800073e+01
2.940093185394063369e+01,-1.504112416944022179e+01,3.630759615816830177e+01
2.950334120547815786e+01,-1.530256718548031181e+01,3.616885789969281007e+01
2.940272831940229281e+01,-1.538670702978476612e+01,3.621997916224172798e+01
2.929531418500475581e+01,-1.520917652296787814e+01,3.639072006430217954e+01
2.938727065288556872e+01,-1.542718564104889545e+01,3.610139802362974137e+01
2.931491929397577323e+01,-1.528328006840518860e+01,3.625843263433151265e+01
2.940755292908316321e+01,-1.554196713916943828e+01,3.610473940309717733e+01
2.936168592917184483e+01,-1.549989350767118168e+01,3.630580881794605830e+01
2.924169239186558045e+01,-1.569077548391301846e+01,3.652552832998114241e+01
2.913868768186566527e+01,-1.574033509451144575e+01,3.622143037907166274e+01
2.911136237832987561e+01,-1.564033520980940573e+01,3.631906970791929012e+01
2.916076436400499361e+01,-1.589225496466397658e+01,3.635889281717100374e+01
2.907772057913247110e+01,-1.601745751477157143e+01,3.643283325157621988e+01
2.909257723304504140e+01,-1.587069140429242431e+01,3.632612918214370268e+01
2.899704434725741464e+01,-1.596921709171267700e+01,3.636683484720414583e+01
2.923169256977161368e+01,-1.607720414085805416e+01,3.616877540402739299e+01
2.897441203359660022e+01,-1.605337362768710108e+01,3.640753039635159638e+01
2.885590262660574012e+01,-1.624953592357961796e+01,3.625020868870728918e+01
2.876155825326885918e+01,-1.621180943856103696e+01,3.649286514207591381e+01
2.882640267514520716e+01,-1.620084171709113363e+01,3.627005311741548610e+01
2.883958457329183389e+01,-1.629283165080923723e+01,3.629684264932479465e+01
2.879949148687994409e+01,-1.654114718479130275e+01,3.615975116750182394e+01
2.873567108560038719e+01,-1.647808388519424838e+01,3.612268451930030722e+01
2.881007410844930661e+01,-1.637385478017635521e+01,3.630176999894752043e+01
2.877173417174012826e+01,-1.655355783681519455e+01,3.624886731974225995e+01
2.866976399449718471e+01,-1.667567670737984287e+01,3.618973191043644988e+01
2.859815222975720772e+01,-1.651539084869584428e+01,3.622536633712417142e+01
2.862706978476911601e+01,-1.660116893265618288e+01,3.623490169411356732e+01
2.855844254158848727e+01,-1.648022589634602753e+01,3.643641663444297052e+01
2.864185594780322575e+01,-1.665935341240327006e+01,3.624390937737157969e+01
2.850928416555259304e+01,-1.666886205456420100e+01,3.626340433126323148e+01
2.882911652529332613e+01,-1.680883380727901510e+01,3.618502021595620022e+01
2.858668759969580719e+01,-1.681128719846539710e+01,3.622166292303616331e+01
2.859816630539421567e+01,-1.700612155891902333e+01,3.628511390638635703e+01
2.855505906707008634e+01,-1.702397169263435117e+01,3.633825729113800662e+01
2.821413377102922126e+01,-1.704922784814123560e+01,3.637974037200247324e+01
2.831763524162458623e+01,-1.718631977690553470e+01,3.623739590276341005e+01
2.825756524841208872e+01,-1.722608203913222980e+01,3.611372746909165699e+01
2.833878437312376519e+01,-1.709934014744662178e+01,3.627662682112930526e+01
2.828905916988081870e+01,-1.710700305751876371e+01,3.640797237572700595e+01
2.829266425838050480e+01,-1.700962069206377691e+01,3.631774193013611551e+01
2.813153317694383659e+01,-1.735167434037089507e+01,3.623115533373655239e+01
2.841992097427641539e+01,-1.731795719245074139e+01,3.625551344953465360e+01
2.821537992487806434e+01,-1.718401074919086469e+01,3.625191869097094610e+01
2.785668535443096516e+01,-1.734475186260130641e+01,3.628577781578091788e+01
2.832995433960929432e+01,-1.737029864148032132e+01,3.608237248864320179e+01
2.803228600198954723e+01,-1.768861868129986803e+01,3.618995037346121535e+01
2.812185863674298858e+01,-1.763331085426552391e+01,3.645238442726581951e+01
2.824170354921325199e+01,-1.741861999046314935e+01,3.627246175447456267e+01
2.786336914568848400e+01,-1.768457385085675782e+01,3.637206218605557240e+01
2.804144211091427152e+01,-1.771559243265197736e+01,3.622530960053789073e+01
2.797189337236100570e+01,-1.782645078293519347e+01,3.605410827755142122e+01
2.797785606753930310e+01,-1.773885792530799677e+01,3.616847961053020555e+01
2.780003773732495631e+01,-1.775249387636628384e+01,3.639835451111888176e+01
2.768381681321941201e+01,-1.791323246896579491e+01,3.632157158558371890e+01
2.794972259071395726e+01,-1.787056742342088356e+01,3.636052583592316267e+01
2.781879567166480527e+01,-1.811482259292562702e+01,3.653666879026013703e+01
2.786074349686045082e+01,-1.825844382720575254e+01,3.628231056232040430e+01
2.766061392508170513e+01,-1.805241075424654440e+01,3.621987890188135850e+01
2.766967937218919005e+01,-1.818180384312481834e+01,3.632106090680549215e+01
2.768057369182996652e+01,-1.818700081333056318e+01,3.634288285323574996e+01
2.757757489665770834e+01,-1.813581593325843500e+01,3.618018895282170178e+01
2.755016333418928198e+01,-1.821138876306567767e+01,3.623371196431956776e+01
2.760886062729475654e+01,-1.844978808311667606e+01,3.620438449367418343e+01
2.742333471733932271e+01,-1.840766133407573335e+01,3.626790360638097610e+01
2.761931281851609299e+01,-1.847465585368761509e+01,3.615555231412972859e+01
2.749587594564298954e+01,-1.859697310469610088e+01,3.641579262895883318e+01
2.752704173089923145e+01,-1.840812202312128321e+01,3.658176008039446003e+01
2.738591956329327104e+01,-1.860357563762119426e+01,3.623797336770797983e+01
2.737823142477823879e+01,-1.869453883375839354e+01,3.609966799203486687e+01
2.742169679741380506e+01,-1.879354587985065805e+01,3.627755885530898183e+01
2.743296304760924897e+01,-1.887411153942276343e+01,3.610930951111964760e+01
2.732180963493869896e+01,-1.883996490442297045e+01,3.635827085170776485e+01
2.718887042193456693e+01,-1.903843972038720977e+01,3.620724401144338600e+01
2.731443293561282459e+01,-1.882765972467089099e+01,3.638691301171257209e+01
2.718288820100105241e+01,-1.891345094583128983e+01,3.626445216315418207e+01
2.715247287420100974e+01,-1.890108420134323808e+01,3.625000656847762315e+01
2.698264190288196573e+01,-1.897237635217858909e+01,3.624533702104618271e+01
2.701896131713227334e+01,-1.923466227670283146e+01,3.636995225361476258e+01
2.712992126927367309e+01,-1.928317057759300468e+01,3.636196856313092951e+01
2.690103586295589366e+01,-1.914341774652617900e+01,3.644316992088624119e+01
2.697377314156257810e+01,-1.927726430988828454e+01,3.613154070679185281e+01
2.691077605215774327e+01,-1.933780806075388625e+01,3.630431126233488470e+01
2.676389523358519540e+01,-1.916719345945663022e+01,3.625453792550592169e+01
2.704832730018802778e+01,-1.932722454728672545e+01,3.633379224808043517e+01
2.692671334838011532e+01,-1.938130865323246965e+01,3.623211905935963983e+01
2.675684459595872156e+01,-1.951424675806076081e+01,3.635746652161792269e+01
2.676651635520044437e+01,-1.957194427020763428e+01,3.632161646334424887e+01
2.680883373530869918e+01,-1.942166548175585916e+01,3.610950468446882411e+01
2.663963948676157756e+01,-1.959328867309033484e+01,3.626678725882233323e+01
2.663736881084528818e+01,-1.968031911939705481e+01,3.615022485908516359e+01
2.670828843951974818e+01,-1.966852845990083765e+01,3.630565122649251464e+01
