gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
7.112522009266759697e-03,-2.322583856817441589e-02,-5.318677174182026395e-03
8.719605096315592718e-03,4.397509636193261233e-03,-2.986802503714931431e-02
2.795233349618909610e-02,1.312993041009362372e-01,7.858372214268622563e-03
9.093067662067336535e-03,-4.605712730268115424e-02,-3.187973504797406155e-02
2.585287331615508406e-03,-1.978888801526503677e-02,-6.778336497588376142e-02
5.845703979403257811e-02,-3.957570839141560937e-02,3.377478203297146903e-02
-5.174124590837846788e-02,-9.666898668211422116e-03,-2.311090882584427436e-02
4.107194457151203820e-02,3.534798565072506255e-02,2.676881312725008961e-03
-4.555780010814577952e-02,8.378240238648311522e-02,-4.077088309883705741e-02
-2.494182303881845378e-02,-8.873217750652275665e-03,-4.159788603710935784e-02
5.502779098614458270e-02,3.400734982766453335e-02,7.355323840812687253e-03
-1.442646421119374647e-02,8.208647089468977531e-02,2.225503493414206918e-02
5.638716780571379622e-02,-1.050227763485678083e-02,6.835231631332297497e-02
5.814020574582703070e-03,-1.516654328158021682e-02,-5.245809802063215906e-03
-1.520660137655856399e-02,7.901232255237707058e-02,7.431633219089665669e-03
4.615316448996466259e-02,-9.995260809126691598e-03,-4.038191810443022590e-03
-5.484888595689278029e-02,7.879140836034104201e-02,-1.135353781879639215e-02
2.400257423835761017e-03,-6.981247476483004198e-04,3.374453934602201360e-02
5.397303354400800890e-02,1.026931676006449974e-02,-2.419756388104855535e-02
3.864914100754756471e-02,-3.368444742814146603e-02,5.839095756508579614e-03
1.590200555676758373e-02,6.906332589437762237e-02,-4.931582566779119797e-02
3.793515446602699348e-02,4.746522438323391019e-02,6.839270681833586885e-02
2.772181096888969715e-02,-3.195981077603785026e-02,1.918372877411446062e-02
2.498358040383603235e-02,1.989161824288693432e-03,-2.343315445516781434e-02
3.409635210311560537e-03,-7.283032802158016794e-02,8.339316494194290788e-03
-2.331247002048558725e-02,-2.345852856198238703e-02,-4.840208823435752927e-02
-3.739984708472132713e-02,-6.285706123981098237e-02,2.094917549865299433e-02
-2.177754066678979847e-02,4.633106199677156437e-03,5.946220189445602239e-02
3.108975116570120243e-03,6.776542554527945073e-02,1.824153904758263767e-03
4.378403993253330434e-02,-1.331917972788749897e-02,2.777859707473002635e-02
1.823710633184697297e-02,-5.470901409042621538e-02,-3.859570470240585027e-02
4.405862552461897036e-02,1.006825081366746408e-02,-4.323879787140386816e-02
-8.381964169559925557e-03,8.020787873340828183e-03,2.240398962551027467e-02
9.314183830374600861e-03,-2.396681818823168456e-02,-3.797382315760737537e-02
-4.081026517390817787e-02,-3.630403517940156838e-02,-6.091082402242686128e-02
-3.206128803846385218e-03,1.789466964910695762e-02,-4.689310495005051191e-03
-3.385096987074464464e-02,-6.219460407592906914e-02,1.968814381465074093e-02
-6.402018689494438745e-03,-4.087646867759689440e-02,-5.844851678543731832e-02
-2.432370357064547739e-02,1.191572687715429686e-02,1.251876329237803023e-02
-7.974606788272683988e-02,1.229975455836381133e-02,3.708879430646492420e-03
-3.387988603897926915e-02,-2.011220177136307120e-03,1.140879176559406356e-02
-1.941837098728955643e-02,-2.616325622533977394e-02,7.925543770914740549e-02
-1.703727335122121739e-02,1.056562659471707230e-02,5.070441655674884363e-02
2.538113169448177973e-03,-3.274120625128226075e-02,-8.544711047973999746e-03
-1.813883520094726823e-02,-3.040595444495718461e-02,-3.465009475994670213e-02
-1.889578766575094465e-03,-1.519793233784740537e-02,1.088910065153080170e-01
1.989981518840926861e-02,2.400487267016833404e-02,-4.592598311342723644e-02
3.658851116766775186e-02,-1.699710666248730601e-02,-6.260687109839486487e-03
-4.401407111742246248e-02,-2.085116217500286237e-02,-1.070157165712175701e-01
4.530918611150815123e-02,-4.134311609224353146e-03,-3.727721432675423947e-03
2.475418186480540100e-02,-7.618748062821865952e-02,2.265377414917869175e-02
2.560815882785791309e-02,-3.215683270453915943e-02,-8.775455513271187419e-03
4.729517796327262734e-03,-5.020452073789902908e-02,2.777414511158666794e-03
-2.427084432430352823e-02,7.975573596418404632e-02,-3.906990418268350279e-02
2.008638194497913698e-02,-8.932341638539086082e-02,-1.708474740080605063e-03
6.325721644337574390e-02,1.041915373594767408e-01,8.707609875290178714e-02
3.925452533084345524e-02,1.790422054796840176e-02,6.838020575860528916e-02
1.688692182605047720e-02,-8.081177795038958778e-02,7.660961719494439057e-04
4.835236579514271688e-02,4.934735724364074094e-02,-1.462359172373480128e-02
-1.766651565698201115e-02,5.229079634522880611e-03,1.024954255692055692e-02
-5.805466553281148079e-02,-3.063542584954723810e-03,2.736052844546838642e-02
-2.241632213060509513e-02,6.365976720407670597e-02,7.503626250881029192e-02
4.099736431156682931e-02,-2.228715573852059831e-02,4.325820527269786525e-02
-2.089106391807449628e-02,-1.513544980461826658e-02,-4.745268172625755564e-04
8.930876164543025825e-03,-7.309745314405990263e-03,5.557485854440086942e-02
-3.505075824819250951e-02,6.793968920791765287e-02,-1.836558268870358557e-02
2.833771433428374648e-02,-8.858531170493707044e-03,1.824286195304073918e-02
-2.419581371775566744e-02,-1.691178908913855417e-02,-5.859066683782863938e-02
1.736950268480682690e-03,-5.472435048589519013e-02,-2.374388865616837430e-02
-9.569502639079148498e-02,-4.154934720263831621e-02,6.218478399149855035e-03
1.605287331096422881e-02,-1.639939191119338044e-02,4.554779774230167944e-02
-5.280435978349129478e-02,2.599488762319525012e-02,7.169709932952073039e-02
-5.288282076303346679e-02,-1.312222527159746452e-03,-1.626116701027796509e-03
-3.217483043513157809e-02,-4.320806695771946260e-02,-1.151556241898176380e-03
-4.282465257663985170e-02,4.114026543653975104e-02,-5.289338125651949114e-04
-5.091459747093447785e-02,-5.045514032982061081e-02,-4.316712492715515243e-02
-1.367493753119775751e-03,-2.290794791406341666e-02,5.761322452786097476e-02
-2.937622931184119546e-02,1.757650157067896374e-02,-4.886680940462178463e-02
7.359909083042477651e-02,-2.595082620321744957e-02,1.884828928550561986e-02
-1.749369586773450239e-02,7.146576760393329175e-02,7.419550742369934206e-03
3.040973235068069810e-02,-4.594977563551444488e-02,-1.042467144383218448e-02
-4.142897208782984897e-02,-2.719507437463310542e-02,-3.589283610256065703e-03
1.842677969404520749e-02,5.090119752981407675e-02,-2.849033086557187233e-02
-3.350383555108032985e-02,4.313531366675209255e-02,-1.004760469293402292e-01
9.500466956169104082e-02,-3.493298619322648263e-02,3.065302700903451208e-02
3.831172790958728425e-02,-2.701024046457213904e-02,1.397474371617375179e-02
-3.410419899388810860e-03,3.727331845991595227e-02,4.533758724716218519e-02
4.728815621391933496e-03,-3.517062130129829794e-02,2.536043313301438590e-03
7.953460575741952421e-02,-4.777053958026742514e-02,-4.582264139492416011e-02
5.683824286947580101e-02,3.209462319964086902e-02,7.172750454027987388e-03
4.182441239505968467e-02,7.958459837605813547e-02,-4.539937115204703381e-03
-1.568392944369779475e-03,-4.368615076748909309e-02,1.184649909585112904e-01
3.348091462194086043e-02,-1.131231731522612874e-02,-1.839347026440393135e-02
2.394643031640944150e-02,8.699013813826119573e-03,6.820882568042195560e-02
1.112463202868115182e-02,-1.297411356715700258e-02,2.316133658534105105e-02
4.653595744376092663e-02,-7.502922079454807380e-02,2.646827018252383840e-02
7.024468925585423962e-02,8.991347360539930387e-04,7.421824699406333326e-02
4.549906427015300292e-02,-4.504506880668542046e-02,-5.200499792989760582e-03
-9.825978694821432824e-02,2.760688392907618971e-02,2.219944289050497510e-02
-2.408661007096748671e-02,-2.756725922823599628e-02,-4.431959571763835135e-03
-5.836945238124151541e-04,1.751882612365881012e-02,-1.835395653323675449e-02
-1.058710749955563612e-03,-1.762298860178486415e-02,1.516796989709369090e-03
-2.079015638976030450e-02,2.769874388167280557e-02,1.895609148367276980e-02
4.485136832596049727e-02,-1.358091435765739451e-02,-3.639228298838281805e-02
1.617481648960163165e-02,1.911802984227847432e-02,-3.819411379656609262e-02
-6.352016704615451315e-02,3.450245226285325595e-02,4.667288295285797195e-02
-5.013794689761356255e-02,5.486008943010327495e-03,8.729827354463348676e-02
-4.586120308513277899e-02,4.798172670246517169e-02,-5.378960595886951579e-02
-7.445161962934462863e-02,-5.397483503311056863e-02,-6.698207880141650306e-02
-6.426827273458642423e-03,5.445375406597746486e-04,3.899879141585003289e-02
-7.185059670198888637e-02,-2.737076623455268493e-03,2.573725818670023063e-03
1.097054898407014839e-02,-1.706760417232575100e-02,-3.037924463994665786e-02
-2.399108521215838341e-02,1.126427668781194470e-02,-5.257913781574264506e-02
-1.873439691296572771e-02,-5.853056565632474423e-02,6.104140124643624848e-02
1.685031882879084106e-02,2.560693493305001706e-02,-3.927110482781090428e-02
-3.584322750257271095e-02,-5.083230845635829803e-02,7.953912470953847236e-02
6.364417249251751174e-02,-6.469785171351962599e-03,-8.588762205065920627e-03
6.416501888867108538e-02,4.605768576660466962e-02,-1.773927282407052747e-02
-2.926377425668617513e-03,-6.904318919166117785e-02,-1.649260628984167490e-02
9.694308172792653888e-03,-1.020612887077145675e-01,4.198214464702668819e-02
-4.453891350195490068e-02,-2.876385965091718747e-02,-7.265326560910553475e-05
-4.647492241368277391e-03,-3.126901462484287658e-02,-4.991915511928517873e-02
-8.799900754473910514e-02,1.996503313401153112e-02,2.621393300790709688e-03
4.705404116063721665e-02,-9.849930216241538361e-02,1.606219314745726406e-02
-2.799650645730900403e-02,3.723183607965791127e-03,4.871914649859385247e-04
4.940532766501239299e-03,3.401617302514172575e-03,2.659138882398082160e-02
-2.017498574705347408e-02,1.109849125580677359e-02,-4.229941636571456220e-02
2.848407848918207974e-02,5.188756559072730395e-02,3.455771420063075833e-02
-3.215060432398553214e-02,1.394200348751944638e-02,-9.545545101256127513e-03
-5.539511755902457035e-02,-5.956733518034415358e-04,1.268889838321052288e-02
-2.009604402190233799e-02,-7.356868331787203528e-03,-2.112364093933148321e-02
-2.034869475624915408e-02,-2.497342497994056720e-02,-9.527979439426461153e-03
-2.211409788814841515e-02,-2.066538837693362649e-02,4.689744896591838130e-02
-8.352569610991078530e-02,-2.834131102936779043e-03,5.707379538305697164e-03
3.771334515534242177e-02,3.654620808583188690e-02,-2.683202568153895268e-02
-2.097682960863338913e-02,-1.024358922291217569e-02,-5.583494000313311834e-02
-1.659498222343658291e-02,-7.438022280683219412e-02,-3.210443908654553313e-02
2.120733487455160257e-02,-4.258574506856675768e-03,3.177111546710675860e-02
1.684572255605483113e-02,1.410854864531756701e-02,3.746210582801363237e-02
-8.767577632452871680e-03,2.435052296193613783e-02,-1.660360575962563498e-03
-1.961784919973178290e-02,5.341028849768889725e-02,1.847717112650567109e-02
5.778189683882212994e-04,5.137512954247685538e-03,4.900198502599063810e-02
-2.952542586649786055e-02,5.831782474964371937e-02,3.807594814086098529e-03
-1.089779767993903810e-02,2.025536729964518348e-02,-6.990420621917577994e-03
2.282222718339259326e-02,-8.268983674251524640e-02,2.845253973937375558e-02
2.961206009128698746e-03,2.614635079945625690e-02,-1.072380033289437908e-02
4.620145089821647150e-02,1.389204568642760443e-02,-3.555207617654727176e-02
3.635959026157709745e-02,4.063322514247574152e-02,-3.121073486398627528e-02
8.331413147494837190e-02,-3.948849304999756810e-02,-3.684411869737737842e-03
2.793724080067664858e-02,6.902382251435050520e-02,5.255429951518318654e-02
-1.252662481617680505e-02,-1.693352057581154826e-02,1.354814217163445404e-02
-5.484731641150827897e-02,-3.971369909113515312e-02,-3.729050709296972965e-02
-3.521494890234088543e-02,-3.286799510777836230e-03,3.603133630092866108e-02
-2.821209069388362287e-02,-7.073188203254043155e-03,3.174938696751775785e-02
-8.623602440598387986e-02,3.876329171423793796e-02,1.624164039028231320e-04
-2.914972134915624555e-02,-3.673063612205246242e-02,-1.009479815839842698e-01
2.890521831663722674e-02,-3.561274661316882195e-02,4.256252519689179836e-02
2.136808927409943396e-02,4.766934902332974761e-02,-1.590031983019047149e-02
1.597518307449664540e-02,-3.890691186366326609e-04,-5.792947144392400494e-02
-3.327570867817278288e-02,2.970259247797727223e-02,1.244127185844037635e-02
-6.241522777391118881e-02,-8.024690805513344516e-03,-6.387607991384294109e-03
-5.886776570001779965e-03,6.340751683882255019e-02,-4.391441814773428681e-02
4.976569881506585219e-02,-1.348954815410299997e-02,-5.408371130631863324e-03
-1.810131332100654161e-02,-1.225782211564123599e-02,3.335222090781643500e-02
1.525225078380666212e-02,-2.994319196367962663e-02,3.467902491372637508e-02
-4.144823428772419216e-03,-3.655850554169200184e-02,-1.804653307915562001e-03
4.403178442765050965e-02,-2.096142122772542624e-02,-4.772712360679186305e-02
-1.846299876619870994e-02,-3.856121629120062150e-03,5.809915358197070834e-02
-1.212174863774660369e-02,2.755435686404517515e-03,4.649283777435183479e-02
3.877162196737104355e-02,-4.692059628359796647e-02,8.505769418138721394e-03
-1.829617645506146847e-02,1.096989025124170750e-02,-6.919553312141848989e-02
1.840828095885085544e-04,-3.590363664966900181e-02,1.379671514022176304e-01
1.634496559241841937e-02,1.984212376544067236e-02,-1.528593241760949073e-02
4.171675382105514279e-02,-1.717636988370828356e-03,3.119546751203023174e-02
-6.233366970389851713e-02,-1.885251786072514660e-02,2.472871600586814406e-02
-3.264053284484288997e-02,-3.950954207111871674e-02,5.233741576013606345e-02
-1.471051387883885384e-02,4.590460444002923170e-03,3.136565363604743722e-02
3.746929022800639386e-02,-1.579638889444311481e-02,6.100854366078956731e-02
-6.637175391575303451e-02,-3.080809257176433252e-02,6.607597156025572793e-02
-3.819031437203264379e-02,-7.207482107390944526e-02,2.548374728310695211e-02
2.777412547320017369e-02,-1.043755450524549988e-01,-5.750856400552872838e-02
-7.457940713497390739e-02,-1.642581648375916747e-02,-2.712848540509116974e-02
-4.087906816709063751e-02,-1.017364972415738845e-02,-3.915600089778117909e-02
4.334760934556924905e-02,-1.132688190116601205e-02,-7.890760865999783824e-02
-5.066214580846826326e-02,2.168687935571741998e-02,-1.406189637660670323e-02
-2.818853223749203524e-02,1.468887437197010683e-03,-8.625173269651494057e-02
3.210101203354078642e-02,-4.232045060055535796e-02,3.212358783521977040e-02
-2.357584356567536329e-02,-6.809008562466839498e-02,-2.432497148016295532e-02
1.213637876053798720e-01,3.275875648250995559e-02,-3.150257904518206920e-02
4.212686517203131920e-02,-6.485424587553236149e-03,9.837813430819280364e-03
-6.183146570425565591e-02,3.029600104488244794e-02,-1.786683539457774360e-04
-9.249643162570375665e-03,-2.120212960545585917e-02,-6.009415197297784256e-02
5.755858220907460188e-02,-6.577430448652954627e-03,-1.258545209849508927e-02
1.948404763937978262e-02,8.265360760676533289e-03,-1.242031624588416094e-02
1.101348749145720021e-02,-1.157574097131996473e-02,-1.357824486359704604e-02
-1.821737742317304856e-02,1.219550266474993781e-02,-2.444893711554622234e-02
4.390374833400201987e-02,-6.314136856727357860e-02,4.444977906516833950e-03
-5.460910074173812995e-02,-2.826829144526517290e-02,-7.380321594140995534e-02
-1.690708321806868447e-02,1.335869426531188613e-02,2.565507037933876383e-02
1.662991439392661960e-02,-5.670638078500629675e-02,3.641670894132993663e-02
6.221907624215106819e-02,4.172419677730638404e-02,-3.750001107726607524e-02
-3.415496869024294696e-02,4.608984802608814824e-02,-2.988092577214097618e-03
2.801525426448293887e-02,-3.773371792395893709e-02,1.620424835403224111e-03
-5.379509113447455276e-02,-4.633804418876284054e-02,-2.010678506725612630e-02
2.311048033837311347e-02,-7.379927418687064200e-02,8.520096398698755180e-02
-2.852512700311922683e-04,-4.445374767641650793e-02,-6.376337999619641553e-04
-7.989667879785136706e-02,-5.870446752379449712e-02,-3.792510905467752491e-02
1.180435768310019937e-02,-1.120826982081281689e-02,1.051972980516096695e-01
-1.353560058743748760e-03,3.857083904787433903e-02,-4.499106753418963961e-02
6.508804208493240706e-02,2.849628783895142431e-02,-1.271986007433649479e-01
5.037876776144362481e-03,3.167496429783096812e-02,1.159428838246010472e-02
1.439943862925534106e-02,3.252523403952728692e-03,-3.741806136882309258e-02
8.696952625870210674e-03,-4.099863091454089559e-02,-8.828220985864382656e-03
-5.897679920167877947e-03,-7.139205939703206771e-02,-6.068213855058466125e-03
-6.863499543269625802e-02,2.574475522740995656e-02,1.343704020704274658e-02
-6.329827717852662405e-02,6.204968698945113881e-02,4.187413941307317061e-02
-2.952567555210923803e-02,-2.137250943929824148e-02,8.305361711545153347e-02
1.029813796694598917e-02,3.363019605639427922e-02,1.657479354899787233e-02
-1.562007266027343362e-02,-2.536382028595346450e-02,5.358427514359297844e-02
5.949711245569885149e-02,4.670248220919254872e-02,3.151314841431557268e-02
-5.578240138312418744e-04,-5.864839814813892736e-03,-7.177087946967669607e-03
5.215574947397654676e-02,3.045703572307644283e-02,3.372569830584141309e-02
