accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.487618102468120540e-03,-6.351158940461261795e-03,-9.786740951330582305e+00
-9.654820822800222425e-04,6.308465414435598766e-03,-9.788133567265900226e+00
5.202977744871240331e-03,-9.132759612276704982e-05,-9.805909077377737759e+00
-2.056059413219556934e-03,-5.616569012052015060e-04,-9.792403414556206442e+00
-9.133862861163272173e-03,-6.464915988259579104e-03,-9.794698548414505268e+00
7.538193255408107314e-03,-7.770809620800492876e-04,-9.788999668368560947e+00
-3.263595619281928466e-03,8.443390349555933080e-03,-9.777098889445287710e+00
-3.551653225715311994e-03,-9.779761111027527112e-03,-9.785063890523790775e+00
4.523039313461895729e-03,-3.822093035160446534e-03,-9.788344557015582481e+00
-6.477561335774549393e-03,9.614223877030732626e-03,-9.797964760548751428e+00
4.602773304530663814e-03,-3.005911184904991058e-03,-9.802336609349959318e+00
2.851951817319481764e-03,1.082395909632892766e-03,-9.792668778061663915e+00
4.167232653965353105e-03,2.037309625173720144e-04,-9.788456155842457207e+00
-4.139389656547127691e-03,8.669540843758614078e-04,-9.792937645276660774e+00
-4.060379527438862796e-03,-1.959462191706078018e-03,-9.797797418725521013e+00
1.156497090101775947e-02,1.176218712594305862e-04,-9.798397846331216243e+00
-2.541268179609518403e-03,-5.807198358298995902e-03,-9.787856576613103599e+00
5.368296905059279957e-03,-1.884863464968037456e-03,-9.804214890283043715e+00
-1.360813228265904222e-03,-4.154001565087223373e-04,-9.793966963556181682e+00
1.276365859701128307e-02,-2.017886176404109187e-03,-9.795606242741436986e+00
-4.813082212601059798e-03,-3.251317024589874503e-03,-9.803168731430735860e+00
-1.690190574629050558e-03,6.168712078828361180e-03,-9.783430402578074947e+00
-9.033216117841155399e-03,4.095632570801898895e-03,-9.777659977928342627e+00
-4.704846157739847601e-03,-3.452994592772767098e-03,-9.803743986106567831e+00
4.011667513062032973e-03,-1.699414374090762059e-03,-9.783292659762134136e+00
4.894253800475745902e-03,-6.832118730523959772e-03,-9.803457183088168492e+00
-4.057624451878356041e-03,1.989798930717344427e-03,-9.799737582997170904e+00
1.180775823612567697e-03,-8.510508679160450063e-03,-9.803884815614072323e+00
6.012475867450448042e-03,3.848609907259434911e-03,-9.801074529209740760e+00
-2.778061740230605996e-05,-1.860236413415654495e-03,-9.801059897951668987e+00
-2.937889228945267644e-04,-2.829919470195654840e-04,-9.801501335234618750e+00
-2.538609594863832503e-03,-8.866204058282610434e-03,-9.787256834995245569e+00
5.289155670088232543e-03,-4.722294765489578987e-03,-9.800310217720811679e+00
8.729926414576103313e-03,3.594157383469029051e-04,-9.796011461503390194e+00
-3.636824291933335451e-03,4.393587339870607365e-03,-9.795139934361341005e+00
6.555337795034806708e-03,-4.551470403235031471e-03,-9.789318778122817477e+00
5.005979955092334024e-03,2.855334086951626625e-03,-9.802105597261828507e+00
2.245693726175123067e-03,-7.590341156846355946e-06,-9.788584228977464718e+00
3.501141379538100533e-04,-4.270637551841869814e-03,-9.810206954910482224e+00
5.111746363277724220e-03,8.784485944428473657e-04,-9.786555351219250909e+00
-7.101562360981221976e-03,-1.235399777140173917e-03,-9.798102251024364051e+00
-3.578103336255032511e-03,-1.856595805864910990e-03,-9.801909224204665705e+00
-3.816260979093491316e-03,-2.859084804335209565e-04,-9.800931174054168693e+00
2.067730640928040829e-04,-3.953478066426720748e-03,-9.784661499647926419e+00
4.089831526617811359e-03,1.205013988030499434e-03,-9.796851773445533595e+00
1.316675160794135262e-02,4.405266073916685944e-04,-9.802695210238217882e+00
-7.123298570901272567e-03,-8.189144176796779237e-03,-9.779975097891691505e+00
-2.103862450602084905e-03,-1.167751647430905794e-02,-9.780790120530618026e+00
5.046587553911634390e-03,5.738665071892925205e-03,-9.800169497571490140e+00
8.915096746821204662e-03,-3.322854143634798151e-03,-9.788404271716364846e+00
-9.613356367619272681e-05,-4.455712304712274203e-03,-9.800343425496771843e+00
